title	abstract	url	authors
Pose without Guesses: Generalizable Object Pose Estimation From a Single Reference.	Determining the relative pose of a previously unseen object between two images is pivotal to the success of generalizable object pose estimation. Existing approaches typically predict 3D translation utilizing the ground-truth object bounding box and approximate 3D rotation with a large number of discrete hypotheses. This strategy makes unrealistic assumptions about the availability of ground truth and incurs a computationally expensive process of scoring each hypothesis at test time. By contrast, we rethink the problem of relative pose estimation for unseen objects by presenting an advanced Deep Voxel Matching Network (DVMNet++). Our method computes the relative object pose in a single pass, eliminating the need for ground-truth object bounding boxes and rotation hypotheses. We achieve open-set object detection by leveraging image feature embedding and natural language understanding as reference. The detection result is then employed to approximate the translation parameters and crop the object from the query image. For rotation estimation, we map the reference and cropped query to their respective voxelized 3D representations. The resulting voxels are passed through a rotation estimation module, which aligns the voxels and computes the rotation in an end-to-end fashion by solving a least-squares problem. To enhance robustness, we introduce a weighted closest voxel algorithm capable of mitigating the impact of noisy voxels. We conduct extensive experiments on the CO3D, Objaverse, LINEMOD, HomebrewedDB, and LINEMOD-O datasets, demonstrating that our approach delivers more accurate relative pose estimates for novel objects at a lower computational cost compared to state-of-the-art methods. Our code is released at https://github.com/sailor-z/DVMNet/.	https://doi.org/10.1007/s11263-026-02781-8	Chen Zhao, Tong Zhang, Zheng Dang, Mathieu Salzmann
Practical Video Object Detection via Feature Selection and Aggregation.	Compared with still image object detection, video object detection (VOD) needs to particularly concern the high across-frame variation in object appearance, and the diverse deterioration in some frames. In principle, the detection in a certain frame of a video can benefit from information in other frames. Thus, how to effectively aggregate features across different frames is key to the target problem. Most of contemporary aggregation methods are tailored for two-stage detectors, suffering from high computational costs due to the dual-stage nature. On the other hand, although one-stage detectors have made continuous progress in handling static images, their applicability to VOD lacks sufficient exploration. To tackle the above issues, this study invents a very simple yet potent strategy of feature selection and aggregation, gaining significant accuracy at marginal computational expense. Concretely, for cutting the massive computation and memory consumption from the dense prediction characteristic of one-stage object detectors, we first condense candidate features from dense prediction maps. Then, the relationship between a target frame and its reference frames is evaluated to guide the aggregation. Comprehensive experiments and ablation studies are conducted to validate the efficacy of our design, and showcase its advantage over other cutting-edge VOD methods in both effectiveness and efficiency. Notably, our model reaches a new record performance, i.e., 93.0% AP50 at over 30 FPS on the ImageNet VID dataset on a single 3090 GPU, making it a compelling option for large-scale or real-time applications. The implementation is simple, and accessible at https://github.com/YuHengsss/YOLOV.	https://doi.org/10.1007/s11263-025-02700-3	Yuheng Shi, Tong Zhang, Xiaojie Guo
Proactive Schemes: A Survey of Adversarial Attacks for Social Good.	Adversarial attacks in computer vision exploit the vulnerabilities of machine learning models by introducing subtle perturbations to input data, often leading to incorrect predictions or classifications. These attacks have evolved in sophistication with the advent of deep learning, presenting significant challenges in critical applications, which can be harmful for society. However, there is also a rich line of research from a transformative perspective that leverages adversarial techniques for social good. Specifically, we examine the rise of proactive schemes, methods that encrypt input data using additional signals termed templates, to enhance the performance of deep learning models. By embedding these imperceptible templates into digital media, proactive schemes are applied across various applications, from simple image enhancements to complicated deep learning frameworks to aid performance, as compared to the passive schemes, which don't change the input data distribution for their framework. The survey delves into the methodologies behind these proactive schemes, the data perturbation and template learning processes, and their application to modern computer vision and natural language processing applications. Additionally, it discusses the challenges, potential vulnerabilities, and future directions for proactive schemes, ultimately highlighting their potential to foster the responsible and secure advancement of deep learning technologies.	https://doi.org/10.1007/s11263-025-02631-z	Vishal Asnani, Xi Yin, Xiaoming Liu
RDG-GS: Relative Depth Guidance with Gaussian Splatting for Real-time Sparse-View 3D Rendering.	Efficiently synthesizing novel views from sparse inputs while maintaining accuracy remains a critical challenge in 3D reconstruction. While advanced techniques like radiance fields and 3D Gaussian Splatting achieve rendering quality and impressive efficiency with dense view inputs, they suffer from significant geometric reconstruction errors when applied to sparse input views. Moreover, although recent methods leveraging monocular depth estimation to enhance geometric learning, their dependence on single-view estimated depth often leads to view inconsistency issues across different viewpoints. Consequently, this reliance on absolute depth can introduce inaccuracies in geometric information, ultimately compromising the quality of scene reconstruction with Gaussian splats. In this paper, we present RDG-GS, a novel sparse-view 3D rendering framework with Relative Depth Guidance based on 3D Gaussian Splatting. The core innovation lies in utilizing relative depth guidance to refine the Gaussian field, steering it towards view-consistent spatial geometric representations, thereby enabling the reconstruction of accurate geometric structures and capturing intricate textures. First, we devise refined depth priors to rectify the coarse estimated depth and insert global and fine-grained scene information into regular Gaussians. Building on this, to address spatial geometric inaccuracies from absolute depth, we propose relative depth guidance by optimizing the similarity between spatially correlated patches of depth and images. Additionally, we also directly deal with the sparse areas challenging to converge by the adaptive sampling for quick densification. Across extensive experiments on Mip-NeRF360, LLFF, DTU, and Blender, RDG-GS demonstrates state-of-the-art rendering quality and efficiency, making a significant advancement for real-world applications.	https://doi.org/10.1007/s11263-025-02594-1	Chenlu Zhan, Yufei Zhang, Yu Lin, Gaoang Wang, Hongwei Wang
Reconstructing a Sphere and the Camera Focal Length from a Single View by Fitting Planes.	We address two problems. First, reconstructing a sphere of a prescribed radius from a single calibrated view of its occluding contour. Second, reconstructing simultaneously a sphere of a prescribed radius and the camera focal length from a single view of the sphere's occluding contour. A sphere's occluding contour generally appears as an ellipse and existing reconstruction methods use ellipse fitting, thus requiring \(\ge 5\) contour points. The calibrated minimal solution requires 3 points, and a few methods can deal with it. The minimal solution with an unknown focal length requires 4 points, and there exists no method to deal with it. All existing methods share two shortcomings: (i) they fail for non-elliptic occluding contours, including parabola and hyperbola, and (ii) they use the point-to-ellipse distance, whose computation is not closed-form. On the first problem, we make the observation that the spherically-normalised contour points form a circle in space, which we reconstruct by plane fitting. This handles minimal 3-point and redundant \(>3\) point fitting, copes with elliptic and non-elliptic contours, and benefits from the simple point-to-plane distance. The reconstructed circle then leads to a one-parameter sphere family from which the actual sphere of prescribed radius is uniquely retrieved. We name our method SpherO, where letter 'O' depicts a circle. We robustify SpherO using random sampling at the 3-point plane fitting stage. Experimental comparisons show that SpherO outperforms the current-best 3-point method. On the second problem, we make the observation that the spherically-normalised contour points generally form a non-circular spatial elliptic curve for wrong camera parameters. The calibration constraint is thus that the spherically-normalised points must be cocircular, which implies coplanarity. The coplanarity constraint allows us to solve the minimal 4-point case. We solve redundant \(>4\) point case by fitting planes. This simultaneously reconstructs a circle and the camera focal length from a non-circular spatial elliptic curve. Finally, the reconstructed circle and the camera focal length allow us to retrieve the sphere of prescribed radius. We name our method SpherOf, where letter 'f' is for the focal length. We robustify SpherOf using random sampling at the 4-point coplanarity constraint formation and 3-point plane fitting stages. Experiments show that SpherOf has comparable performance to SpherO.	https://doi.org/10.1007/s11263-025-02697-9	Erol Ozgur, Mohammad Alkhatib, Youcef Mezouar, Adrien Bartoli
Recurrence over Video Frames (RoVF) for Animal Re-identification.	Recent advances in deep learning have greatly enhanced the accuracy and scalability of animal re-identification by automating the extraction of subtle distinguishing features from images and videos. This enables large-scale, non-invasive monitoring of animal populations. This article proposes a segmentation pipeline and a re-identification model to identify animals without ground-truth IDs. The segmentation pipeline isolates animals from the background using bounding boxes and leverages the DINOv2 and Segment Anything Model 2 (SAM2) foundation models. For re-identification, Recurrence over Video Frames (RoVF) is introduced, a novel approach that employs a recurrent component based on the Perceiver transformer atop a DINOv2 image model, iteratively refining embeddings from video frames. The proposed methods are evaluated on video datasets of meerkats and polar bears (PolarBearVidID). The proposed segmentation model achieved high accuracy (94.36% and 97.26%) and IoU (73.14% and 92.77%) for meerkats and polar bears, respectively. RoVF outperformed frame- and video-based re-identification baselines, achieving a top-1 accuracy of 46.5% and 55% on masked test sets for meerkats and polar bears, respectively, as well as higher top-3 accuracy. These results highlight the potential of the proposed approach to reduce annotation burdens in future individual-based ecological studies. The code is available at https://github.com/Strong-AI-Lab/RoVF-Meerkat-Reidentification.	https://doi.org/10.1007/s11263-025-02709-8	Mitchell Rogers, Kobe Knowles, Gaël Gendron, Shahrokh Heidari, Isla Duporge, David Arturo Soriano Valdez, Mihailo Azhar, Padriac O'Leary, Simon Eyre, Michael Witbrock, Patrice Delmas
Relaxed Knowledge Distillation.	Knowledge distillation, aiming to improve a compact student model using supervision from another cumbersome teacher model, has been a quite prevalent technique for model compression on various computer vision tasks. Existing methods mainly adopt a one-to-one knowledge transfer, where the student model will be forced to achieve a specific result provided by the teacher model. However, the performance of this training paradigm will deteriorate as the model capacity gap expands, since high-level teacher knowledge is too abstract and difficult to understand for the student models with low capacity. Based on this, we propose a novel feature-based Knowledge distillation framework dubbed ReKD, which can provide the student model with multiple choices in feature distillation, thereby relaxing the alignment process in knowledge transfer. Specifically, we transform the teacher features into latent variables through variational inference, with the posterior following Gaussian distribution. It renders the feature knowledge into a region instead of a specific point in the distillation space, which enables the student features to select suitable distillation targets from learned distribution adaptively. Furthermore, to ensure the high quality of latent variables, we utilize the student features as prior to reversely regularize the posterior inspired by mutual learning. Experimental results on three typical visual recognition datasets i.e., CIFAR-100, ImageNet-1K, and MS-COCO, have significantly demonstrated the superiority of our proposed method.	https://doi.org/10.1007/s11263-025-02705-y	Zheng Qu, Xiwen Yao, Xuguang Yang, Jie Tang, Lang Li, Gong Cheng, Junwei Han
Robust Averaging using Adaptive Annealing.	Graduated Non-Convexity (GNC) is a robust estimation method in which an objective function is progressively annealed starting from a smooth convex form to one that represents the desired objective function. Such annealing is achieved by modifying a scale parameter in the objective function that is solved at each stage. A fixed-factor annealing scheme often leads to a poor efficiency vs accuracy tradeoff, whereas adaptive annealing schemes can lack scalability for large-scale problems. An important large-scale estimation problem is relative averaging, where the goal is to determine global values from difference observations between nodes in a graph. This problem arises in 3D reconstruction, where pairwise observations on edges of a viewgraph are used to estimate the corresponding values of the graph vertices. In this paper we present a novel adaptive GNC framework tailored for averaging problems in vector spaces, wherein we leverage properties of graph Laplacians to impart scalability. We demonstrate our approach specifically on vector and translation averaging. We also propose a novel formulation for the multidimensional scaling problem using insights obtained from our approach. We demonstrate the superior performance of our adaptive approach while maintaining efficiency in comparison to baselines.	https://doi.org/10.1007/s11263-025-02659-1	Chitturi Sidhartha, Venu Madhav Govindu
Robust Partial-to-Partial Point Cloud Registration with Overlapping Mask Learning.	Point cloud registration is a key task in many computational fields. Previous correspondence matching-based methods require the inputs to have distinctive geometric structures to fit a 3D rigid transformation according to point-wise sparse feature matches. However, the accuracy of transformation heavily relies on the quality of extracted features, which are prone to errors with respect to partiality and noise. In addition, they can not utilize the geometric knowledge of all the overlapping regions. On the other hand, previous global feature-based approaches can utilize the entire point cloud for the registration; however, they ignore the negative effect of non-overlapping points when aggregating global features. In this paper, we present a global feature-based iterative network for partial-to-partial point cloud registration. We learn overlapping masks to reject non-overlapping regions, which converts the partial-to-partial registration to the registration of the same shape. Moreover, the previously used data is sampled only once from the CAD models for each object, resulting in the same point clouds for the source and reference. We propose a more practical manner of data generation where a CAD model is sampled twice for the source and reference, avoiding the previously prevalent over-fitting issue. Experiments show that our method achieves state-of-the-art performance compared to traditional and deep learning-based methods. Furthermore, extensive evaluations on real-world datasets, including Stanford 3D Scanning, 3DMatch, and KITTI, demonstrate that our method generalizes well to real-world object scans, indoor scenes, and outdoor scenarios. Code is available on https://github.com/hxwork/OMNet_Pytorch.	https://doi.org/10.1007/s11263-026-02772-9	Hao Xu, Guanghui Liu, Bing Zeng, Shuaicheng Liu
Robust Shape from Focus via Multiscale Directional Dilated Laplacian and Recurrent Network.	Shape-from-Focus (SFF) is a passive depth estimation technique that infers scene depth by analyzing focus variations in a focal stack. Most recent deep learning–based SFF methods typically operate in two stages: first, they extract focus volumes (a per pixel representation of focus likelihood across the focal stack) using heavy feature encoders; then, they estimate depth via a simple one-step aggregation technique that often introduces artifacts and amplifies noise in the depth map. To address these issues, we propose a hybrid framework. Our method computes multi-scale focus volumes traditionally using handcrafted Directional Dilated Laplacian (DDL) kernels, which capture long-range and directional focus variations to form robust focus volumes. These focus volumes are then fed into a lightweight, multi-scale GRU-based depth extraction module that iteratively refines an initial depth estimate at a lower resolution for computational efficiency. Finally, a learned convex upsampling module within our recurrent network reconstructs high-resolution depth maps while preserving fine scene details and sharp boundaries. Extensive experiments on both synthetic and real-world datasets demonstrate that our approach outperforms state-of-the-art deep learning and traditional methods, achieving superior accuracy and generalization across diverse focal conditions. Our code is available at https://github.com/khurramashfaq/ddl-gru-sff.	https://doi.org/10.1007/s11263-025-02596-z	Khurram Ashfaq, Muhammad Tariq Mahmood
SACG++: Complex Sketch Generation via Representation-Enhanced Scale-Adaptive Classifier Guidance.	"While diffusion models have revolutionized the field of generative artificial intelligence, their application in generating complex human sketches remains challenging. Current vector-based generation paradigms struggle to handle high-complexity sketch datas due to structural limitations in data representation, while direct application of diffusion models often results in insufficient sketch recognizability or ""over-sketching""artifacts caused by the abstract and sparse nature of sketches. This study systematically analyzes the root causes of these issues, revealing limitations in existing methods for determining optimal guidance scales and incompatibilities in optimization objectives triggered by conventional training mechanisms. To address these challenges, we propose: i) A Scale-Adaptive Guidance strategy that dynamically optimizes classifier guidance scale parameters to establish an adaptive balance mechanism between recognizability and generation complexity; ii) A Classifier Representation Enhancement strategy that refines classifier training processes to ensure alignment between classifier objectives and diffusion model goals; iii) A Three-Phase Sampling strategy introduced during inference to enhance sketch diversity and generation quality. Experimental validation on the QuickDraw dataset demonstrates that our approach overcomes the limitations of traditional vector-based methods in complex sketch generation, showcasing the unique potential of diffusion models in this domain. The project code is available at: https://github.com/HuJijin/Adaptive_Guided_Sketch."	https://doi.org/10.1007/s11263-026-02768-5	Ke Li, Jijin Hu, Zhipeng Chen, Lan Yang, Yonggang Qi, Yi-Zhe Song
SLNMapping: Super Lightweight Neural Mapping in Large-Scale Scenes.	We propose SLNMapping, a novel neural mapping framework for super lightweight reconstruction in large-scale scenes. The core is a new ultra-compact neural map representation composed of a set of feature-independent local signed distance functions (SDFs) with outstanding expressiveness. To support efficient optimization, we introduce a novel parallel local SDF detection algorithm that enables real-time updates of local SDF states. Based on the excellent representation, we develop a three-stage mapping strategy for efficient, accurate, and lightweight large-scale reconstruction from streaming LiDAR frames. First, an incremental mapping module is introduced for accurate online pose estimation and simultaneous construction of a globally consistent neural map. Then, we perform offline global optimization to refine the reconstruction quality for the initial map. Finally, we propose an innovative neural map simplification method tailored for our representation, which aggregates the redundant local SDFs to further reduce the memory usage while preserving geometric fidelity. Extensive experiments demonstrate that our approach delivers superior localization accuracy and achieves state-of-the-art mapping performance with high efficiency and extremely low map memory consumption, especially requiring only about 1/10 the memory on the Oxford Spires dataset compared with existing advanced methods.	https://doi.org/10.1007/s11263-025-02581-6	Chenhui Shi, Fulin Tang, Hao Wei, Yihong Wu
SafeBench: A Safety Evaluation Framework for Multimodal Large Language Models.	Multimodal Large Language Models (MLLMs) are showing strong safety concerns (e.g., generating harmful outputs for users), which motivates the development of safety evaluation benchmarks. However, we observe that existing safety benchmarks for MLLMs show limitations in query quality and evaluation reliability limiting the detection of model safety implications as MLLMs continue to evolve. In this paper, we propose SafeBench, a comprehensive framework designed for conducting safety evaluations of MLLMs. Our framework consists of a comprehensive harmful query dataset and an automated evaluation protocol that aims to address the above limitations, respectively. We first design an automatic safety dataset generation pipeline, where we employ a set of LLM judges to recognize and categorize the risk scenarios that are most harmful and diverse for MLLMs; based on the taxonomy, we further ask these judges to generate high-quality harmful queries accordingly resulting in 23 risk scenarios with 2,300 multi-modal harmful (text,image) query pairs. During safety evaluation, we draw inspiration from the jury system in judicial proceedings and pioneer the jury deliberation evaluation protocol that adopts collaborative LLMs to evaluate whether target models exhibit specific harmful behaviors, providing a reliable and unbiased assessment of content security risks. In addition, our benchmark can also be extended to the audio modality showing high scalability and potential. Based on our framework, we conducted large-scale experiments on 18 widely-used open-source MLLMs and 6 commercial MLLMs (e.g., GPT-4o, Gemini), where we revealed widespread safety issues in existing MLLMs and instantiated several insights on MLLM safety performance such as image quality and parameter size. Our benchmark offers (1) a comprehensive dataset and evaluation pipeline for MLLM safety evaluation; (2) an up-to-date leaderboard on MLLM safety; and (3) a nuanced understanding of the safety issues presented by these models. Our benchmark and code are available at https://safebench-mm.github.io/.	https://doi.org/10.1007/s11263-025-02613-1	Zonghao Ying, Aishan Liu, Siyuan Liang, Lei Huang, Jinyang Guo, Wenbo Zhou, Xianglong Liu, Dacheng Tao
Sample-efficient Audio-Visual Learning of Scene Acoustics.	An environment acoustic model represents how sound is transformed by the physical characteristics of an indoor environment, for any given source/receiver location. Whereas traditional methods for constructing such models assume dense geometry and/or sound measurements throughout the environment, we explore how to infer room impulse responses (RIRs) based on a sparse set of images and echoes observed in the space, as well as how to choose where to collect these audio-visual observations. Towards that goal, we first introduce a transformer-based method that uses self-attention to build a rich acoustic context, then infers the RIRs of arbitrary query source-receiver locations through cross-attention. Then, motivated by real-world physical constraints in collecting these observations, we further introduce active acoustic sampling, a new task in which a mobile agent jointly constructs the environment acoustic model and spatial occupancy map on-the-fly from sparse audio-visual observations. We train a reinforcement learning (RL) policy that guides agent navigation toward optimal acoustic data sampling positions, rewarding information gain for the full environment model. Evaluating on diverse unseen 3D indoor environments, our method outperforms the state-of-the-art and—in a major departure from traditional methods—generalizes to novel environments in a few-shot manner. Furthermore, when augmented with our active sampling policy, it successfully guides an embodied agent to acoustically informative positions given real-world exploration constraints, outperforming both traditional navigation agents and prior acoustic rendering methods. Project: http://vision.cs.utexas.edu/projects/fewShot-RIR.	https://doi.org/10.1007/s11263-026-02767-6	Arjun Somayazulu, Sagnik Majumder, Changan Chen, Ziad Al-Halah, Kristen Grauman
Selective Volume Mixup for Video Action Recognition.	The recent advances in Convolutional Neural Networks (CNNs) and Vision Transformers have convincingly demonstrated high learning capability for video action recognition on large datasets. Nevertheless, deep models often suffer from the overfitting effect on small-scale datasets with a limited number of training videos. A common solution is to exploit the existing image augmentation strategies for each frame individually including Mixup, CutMix, and RandAugment, which are not particularly optimized for video data. In this paper, we propose a novel video augmentation strategy named Selective Volume Mixup (SV-Mix) to improve the generalization ability of deep models with limited training videos. SV-Mix devises a learnable selective module to choose the most informative volumes from two videos and mixes the volumes up to achieve a new training video. Technically, we propose two new modules, i.e., a spatial selective module to select the local patches for each spatial position, and a temporal selective module to mix the entire frames for each timestamp and maintain the spatial pattern. At each time, we randomly choose one of the two modules to expand the diversity of training samples. The selective modules are jointly optimized with the video action recognition framework to find the optimal augmentation strategy. We empirically demonstrate the merits of the SV-Mix augmentation on a wide range of video action recognition benchmarks and consistently boot the performances of both CNN-based and transformer-based models. The code is available at https://github.com/ty-97/Seletive-Volume-Mix.	https://doi.org/10.1007/s11263-025-02605-1	Yi Tan, Zhaofan Qiu, Yanbin Hao, Ting Yao, Tao Mei
Self-Balancing Multimodal Models via Multi-Loss Gradient Modulation.	Learning from multiple modalities, such as audio and video, offers opportunities for leveraging complementary information, and improving contextual understanding and performance. However, combining such modalities presents challenges, especially when modalities differ in data structure, predictive contribution, and the complexity of their learning processes. It has been observed that one modality can potentially dominate the learning process, hindering the effective utilization of information from other modalities and leading to sub-optimal model performance. To address this issue, the vast majority of previous works suggest assessing the unimodal contributions and dynamically adjusting the training to equalize them. We improve upon previous work by introducing a multi-loss objective and further refining the balancing process, allowing it to dynamically adjust the learning pace of each modality in both directions, acceleration and deceleration, with the ability to phase out balancing effects upon convergence. We validate our approach across five benchmark datasets: CREMA-D for audio-video emotion recognition; AVE and UCF for audio-video action recognition; Something-Something for egocentric action recognition with video and optical flow; and CMU-MOSEI for emotion recognition with audio, video, and text. In addition, we explore alternative methods for quantifying unimodal contributions within multimodal models and analyze the effectiveness of our approach through an examination of modality-specific error distributions across different classes.	https://doi.org/10.1007/s11263-025-02696-w	Konstantinos Kontras, Christos Chatzichristos, Matthew B. Blaschko, Maarten De Vos
Self-Supervised Skeleton-Based Action Representation Learning: A Benchmark and Beyond.	Self-supervised learning (SSL), which aims to learn meaningful prior representations from unlabeled data, has been proven effective for skeleton-based action understanding. Different from the image domain, skeleton data possesses sparser spatial structures and diverse representation forms, with the absence of background clues and the additional temporal dimension, presenting new challenges for spatial-temporal motion pretext task design. Recently, many endeavors have been made for skeleton-based SSL, achieving remarkable progress. However, a systematic and thorough review is still lacking. In this paper, we conduct, for the first time, a comprehensive survey on self-supervised skeleton-based action representation learning. Following the taxonomy of context-based, generative learning, and contrastive learning approaches, we make a thorough review and benchmark of existing works and shed light on the future possible directions. Remarkably, our investigation demonstrates that most SSL works rely on the single paradigm, learning representations of a single level, and are evaluated on the action recognition task solely, which leaves the generalization power of skeleton SSL models under-explored. To this end, a novel and effective SSL method for skeleton is further proposed, which integrates versatile representation learning objectives of different granularity, substantially boosting the generalization capacity for multiple skeleton downstream tasks. Extensive experiments under three large-scale datasets demonstrate our method achieves superior generalization performance on various downstream tasks, including recognition, retrieval, detection, and few-shot learning.	https://doi.org/10.1007/s11263-025-02644-8	Jiahang Zhang, Lilang Lin, Shuai Yang, Jiaying Liu
Self-Supervised Video Representation Learning in a Heuristic Decoupled Perspective.	Video contrastive learning (V-CL) has emerged as a popular framework for unsupervised video representation learning, demonstrating strong results in tasks such as action classification and detection. Yet, to harness these benefits, it is critical for the learned representations to fully capture both static and dynamic semantics. However, our experiments show that existing V-CL methods fail to effectively learn either type of feature. Through a rigorous theoretical analysis based on the Structural Causal Model and gradient update, we find that in a given dataset, certain static semantics consistently co-occur with specific dynamic semantics. This phenomenon creates spurious correlations between static and dynamic semantics in the dataset. However, existing V-CL methods do not differentiate static and dynamic similarities when computing sample similarity. As a result, learning only one type of semantics is sufficient for the model to minimize the contrastive loss. Ultimately, this causes the V-CL pre-training process to prioritize learning the easier-to-learn semantics. To address this limitation, we propose Bi-level Optimization with Decoupling for Video Contrastive Learning. (BOD-VCL). In BOD-VCL, we model videos as linear dynamical systems based on Koopman theory. In this system, all frame-to-frame transitions are represented by a linear Koopman operator. By performing eigen-decomposition on this operator, we can separate time-variant and time-invariant components of semantics, which allows us to explicitly separate the static and dynamic semantics in the video. By modeling static and dynamic similarity separately, both types of semantics can be fully exploited during the V-CL training process. BOD-VCL can be seamlessly integrated into existing V-CL frameworks, and experimental results highlight the significant improvements achieved by our method. The source code is released at https://github.com/ZeenSong/Video_contrastive.	https://doi.org/10.1007/s11263-026-02785-4	Zeen Song, Wenwen Qiang, Changwen Zheng, Hui Xiong, Gang Hua
Semantic-Centric Alignment for Zero-shot Panoptic Segmentation with Limited Data.	Zero-shot segmentation has shown strong performance by generating features from semantic embeddings to adapt models to unseen classes. These generated features are typically aligned with the visual distribution of seen classes to improve generalization on visual features. However, this vision-centric alignment may overfit to seen classes due to the absence of visual data for unseen classes. To address this, we propose a semantic-centric alignment method that aligns generated features with a well-structured semantic distribution spanning all classes. First, we align vision backbone features with CLIP tokens via Vision-to-CLIP alignment. This alignment leverages CLIP's vision-language matching capabilities to produce semantically aligned backbone features. Next, we generate synthetic features from semantic embeddings for unseen classes. These features are supervised by semantically aligned visual features and CLIP semantic embeddings to enhance visual diversity while preserving semantic consistency. Finally, we finetune the class projector using real features from seen classes and pseudo features from unseen classes to improve generalization and reduce overfitting. Our semantic-centric alignment improves zero-shot generalization by constructing a unified and semantically aligned feature space. With limited data, our method achieves state-of-the-art performance in zero-shot panoptic segmentation and readily extends to zero-shot semantic segmentation and achieves great generalization capability across datasets.	https://doi.org/10.1007/s11263-025-02648-4	Jialei Chen, Daisuke Deguchi, Dongyue Li, Xu Zheng, Seigo Ito, Hiroshi Murase, Qi Fan
Semantically-aware Neural Radiance Fields for Visual Scene Understanding: A Comprehensive Review.	This review thoroughly examines the role of semantically-aware Neural Radiance Fields (NeRFs) in visual scene understanding, covering an analysis of over 250 scholarly papers. It explores how NeRFs adeptly infer 3D representations for both stationary and dynamic objects in a scene. This capability is pivotal for generating high-quality new viewpoints, completing missing scene details (inpainting), conducting comprehensive scene segmentation (panoptic segmentation), predicting 3D bounding boxes, editing 3D scenes, and extracting object-centric 3D models. A significant aspect of this study is the application of semantic labels as viewpoint-invariant functions, which effectively map spatial coordinates to a spectrum of semantic labels, thus facilitating the recognition of distinct objects within the scene. Overall, this survey highlights the progression and diverse applications of semantically-aware neural radiance fields in the context of visual scene interpretation.	https://doi.org/10.1007/s11263-025-02663-5	Thang-Anh-Quan Nguyen, Amine Bourki, Mátyás Macudzinski, Anthony Brunel, Mohammed Bennamoun
Structure-from-motion in micro-image domain for uncalibrated plenoptic 2.0 cameras.	We introduce a structure-from-motion method specifically designed to process the raw micro-images captured by plenoptic 2.0 cameras. Unlike traditional monocular cameras, plenoptic cameras incorporate a micro-lens array between the sensor and the main lens, capturing depth information at the expense of a more complex set of parameters to evaluate. Instead of simply integrating their projection model into the classical structure-from-motion pipeline, our contribution identifies the pinhole cameras-driven constraints and takes advantage of the inherent disparity information present in plenoptic cameras. This facilitates a robust initialization of the reconstruction. Our method shortcuts two of the limitations of the classical structure-from-motion: the ambiguity found in scenes captured with low angular disparity and the scale ambiguity. It enables the reconstruction of scenes captured by multiple uncalibrated plenoptic cameras, without using any calibration pattern or subaperture view extraction step. Our method undergoes experimental validation on both natural and synthetic datasets, showing a 10% error accuracy for relative pose estimation, which is comparable to calibration-pattern based methods. The results are robust to coarse initialization. Contrary to classical structure-from-motion, it is able to reconstruct scenes with parallel facing cameras. It also shows greater accuracy than reconstruction methods based on pinhole camera conversion.	https://doi.org/10.1007/s11263-025-02612-2	Sarah Dury, Daniele Bonatto, Jaime Sancho, Eduardo Juárez, Mehrdad Teratani, Gauthier Lafruit
Subspace Training Mitigates Gradient Noise Vulnerability.	Subspace training (ST) recently emerged as a powerful technique to theoretically analyze and practically improve the training of deep neural networks (DNNs). First proposed as a tool for analyzing objective landscapes, it has now been found valuable for practical tasks such as model compression and defense against overfitting and adversarial attacks. The key mechanism behind ST is to train a DNN in a low-dimensional subspace by projecting back-propagated gradients onto the subspace. This work sheds light on ST from a new perspective; we theoretically show that ST can mitigate an optimization issue regarding gradient noise. To showcase this novel aspect of the ST, we incorporate ST into the normalized stochastic gradient descent (NSGD), an optimization technique that, although widely used, suffers from gradient noise. The experimental results on visual classification tasks using CNNs trained by our ST+NSGD demonstrate empirical efficacy of the approach, supplementing our primary theoretical analysis.	https://doi.org/10.1007/s11263-025-02598-x	Lincon S. Souza, Takumi Kobayashi
Symmetria: A Synthetic Dataset for Learning in Point Clouds.	Unlike image or text domains that benefit from an abundance of large-scale datasets, point cloud learning techniques frequently encounter limitations due to the scarcity of extensive datasets. To overcome this limitation, we present Symmetria, a formula-driven dataset that can be generated at any arbitrary scale. By construction, it ensures the absolute availability of precise ground truth, promotes data-efficient experimentation by requiring fewer samples, enables broad generalization across diverse geometric settings, and offers easy extensibility to new tasks and modalities. Using the concept of symmetry, we create shapes with known structure and high variability, enabling neural networks to learn point cloud features effectively. Our results demonstrate that this dataset is highly effective for point cloud self-supervised pre-training, yielding models with strong performance in downstream tasks such as classification and segmentation, which also show good few-shot learning capabilities. Additionally, our dataset can support fine-tuning models to classify real-world objects, highlighting our approach's practical utility and application. We also introduce a challenging task for symmetry detection and provide a benchmark for baseline comparisons. A significant advantage of our approach is the public availability of the dataset, the accompanying code, and the ability to generate very large collections, promoting further research and innovation in point cloud learning.	https://doi.org/10.1007/s11263-025-02684-0	Ivan Sipiran, Gustavo Santelices, Lucas Oyarzún, Andrea Ranieri, Chiara Romanengo, Silvia Biasotti, Bianca Falcidieno
